id,date,massif,sommet,itineraire,description,orientation,caracteristique,origine_principale,origine_secondaire,type_ecoulement_principal,qualite_neige,risque_meteo_france,latitude,longitude,thumbnail,imagesNb,isPrivate,tags,updated,altitude_depart,altitude_arrivee
1491818297331,1490565600000,Haute Maurienne,Ouilles de Trièves,"Au dessus des Côtes de Trièves, sous le sommet Ouest des Ouilles de Trièves ","b""La coulee a ete observee le 31 mars lors de la montee au refuge du Carro depuis Bonneval-sur-arc. D'apres le gardien du refuge, l'avalanche serait partie soir le 26/03 tard dans la journee ou le 27/03. Depart a priori spontane.\r\nLa rupture s'est faite au dessus des Cotes de Trieves, sous le sommet Ouest des Ouilles de Trieves (altitude : 2700 m environ). L'epaisseur de la cassure doit approcher les 2 m au maximum. La coulee a atteint la riviere et un important depot s'est forme en rive gauche de l'Arc en face du hameau de Tuiliere (juste avant d'arriver a la Duis).""",NW,b'',,,,,Inconnu,45.392966,7.12024,/attached-files/thumbnails/1491818297331-1491818487611-20170331_104850.jpg,3,False,,1491818865000,0,0
1490875961403,1490482800000,Queyras,Pic du Fond de Peynin,,"b""Une des rares avalanches de plaques observe dans l'Est Queyras malgre les fortes chutes de neiges (environ 80mm en 48h) de ce week end.""",NE,b'',Snow,,,,4 - FORT,44.737421,6.930256,/attached-files/thumbnails/1490875961403-1490876247955-IMG_8640.JPG,2,False,,1490876269000,2600,2000
1492789229117,1490482800000,Haute Maurienne,Aiguille de Scolette,Face Nord-Ouest,"b""Tres vaste avalanche partie naturellement pendant l'episode du 26 mars 2017. Elle n'a ete observee que quelques jours plus tard a cause du mauvais temps.<br>Les photos sont du 20 avril.""",NW,b'',Snow,,,Soft dry,3 - MARQUE,45.166205,6.759638,/attached-files/thumbnails/1492789229117-1492789465001-P4200007.JPG,8,False,,1493104178000,3200,2050
1490714249023,1490482800000,Haute Maurienne,Bonneval sur Arc,La Léchette,"b""Nous pensions toute la face purgee apres l'immense avalanche du 8 mars dernier. Mais il restait un vaste panneau, qui est parti spontanement avec les precipitations du retour d'Est actif.""",NE,b'',Snow,,Mixed,Soft dry,3 - MARQUE,45.356609,7.063678,/attached-files/thumbnails/1490714249023-1490714486955-IMG_8530.JPG,5,False,,1490714632000,2500,2250
1491936874364,1490482800000,Haute Maurienne,Pointe du Petit Vallon,,"b""Une des tres vaste plaques parties dans ce secteur du Vallon d'Etache. Incertitude sur la date, mais ca semble correspondre a l'episode du 26 mars. Les cassures encore bien visibles demontrent une forte propagation. Le depot est tres volumineux et il s'est etale dans plusieurs directions en arrivant dans le fond du vallon.""",W,b'',,,,,3 - MARQUE,45.168473,6.836407,/attached-files/thumbnails/1491936874364-1491937302476-P4100009.JPG,8,False,,1491937363000,3150,2050
1490810146186,1490482800000,Haute Maurienne,Signal du Petit Mont Cenis,Face Ouest,"b'Tres vaste plaque partie naturellement (cassure probablement superieur a 500m de long). Cette avalanche est descendue a la fin d\'un episode de ""retour d\'Est"" (environ 60cm en 48h) et montre bien la fragilite du manteau neigeux sur lequel repose cette nouvelle couche de neige.<br>Curieux de savoir jusqu\'ou c\'est descendu ! si quelqu\'un a des infos...'",W,b'Soft slab',Snow,,,Soft dry,3 - MARQUE,45.24476,6.866702,/attached-files/thumbnails/1490810146186-1490810688462-IMG_8607.JPG,3,False,,1490811395000,3100,0
1490717290895,1490482800000,Haute Maurienne,Pointe de Ronce,Rocher de la Sallanche,"b""Un des vastes systemes de plaques partis spontanement  suie aux precipitations du retour d'Est. Illustre l'instabilite potentielle qui continue a regner dans le secteur.""",NW,b'',Snow,,Mixed,,3 - MARQUE,45.287625,6.967373,/attached-files/thumbnails/1490717290895-1490717472647-IMG_8589.JPG,6,False,,1490717567000,2700,0
1490638645916,1490482800000,Mont Thabor,Valfréjus,Pentes de Punta Bagna,"b""Une des plaques declenchees apres l'episode de precipitations, pour la securisation des pistes. <br>\r\nParfaitement circulaire, comme si le terrain et la stratigraphie etaient tres reguliers. Alors, la rupture se propage de facon egale dans toutes les directions, a partir de l'amorce centrale ; ici le point de tir.""",NW,b'',CATEX,Snow,,Soft dry,3 - MARQUE,45.146687,6.677544,/attached-files/thumbnails/1490638645916-1490639016516-IMG_1082 détail.JPG,2,False,,1490639035000,2700,0
1490545333158,1490482800000,Haute Maurienne,Belle Plinier,,b'Vaste avalanche de plaque partie naturellement en debut de matinee juste apres un fort episode de foehn.',N,b'Soft slab',Snow,,Aerosol,Soft dry,3 - MARQUE,45.167473,6.712686,/attached-files/thumbnails/1490545333158-1490545580778-P3260003a.JPG,4,False,,1490545883000,2800,2200
1490626979264,1490482800000,Mont Thabor,Valfréjus,Grand Vallon,"b'Nombreux departs spontanes de plaques plus ou moins vastes (entre 2300 m et 3000 m environ)... en toute logique, pendant un episode de precipitations abondantes (plus de 50 cm de fraiche dans la nuit de samedi a dimanche dans ce secteur).'",NW,b'',Snow,,,Soft dry,3 - MARQUE,45.158472,6.689954,/attached-files/thumbnails/1490626979264-1490627232188-IMG_8521.JPG,3,False,,1490643714000,2500,0
1490694765043,1490482800000,Val de Rhemes,Punta Bianca,Artalle,"b'Depart naturel depuis le secteur de Punta Bianca dans le Val de Rhemes.\r\nElle a coupe la route principale (sur 30m de large et 5m de haut) au niveau de Artalle, un peu avant Rhemes Notre Dame.'",W,b'',Snow,,,,Inconnu,45.591162,7.131716,/attached-files/thumbnails/1490694765043-1490694899231-aa5b4747-2f68-4bce-9034-75ddfc3df749-4285-k4NC-U11001969456599fDD-1024x576@LaStampa.it.jpg,1,False,,1491112629000,3000,1600
1491213799674,1490482800000,Queyras - Alpes Cozie N,Punta Rognosa,Face entre Punta Rognosa et Monte Querellet - Sestrière,"b""Avalanche partie spontanement a la mi-journee. Toute la face s'est purgee.""",T,b'',,,,,Inconnu,44.934278,6.929948,/attached-files/thumbnails/1491213799674-1491213918858-DSC06087.jpg,3,False,,1491332336000,0,0
1490285682713,1490050800000,Ecrins,La Cucumelle,Face Sud,"b'Vastes avalanches de fontes parties naturellement en fin de journee, apres la fermeture des remontees mecaniques et de pistes de la station.'",S,b'',Warming,,,Damp,2 - LIMITE,44.935996,6.508281,/attached-files/thumbnails/1490285682713-1490286279693-1.jpg,3,False,,1490286330000,2600,2400
1490270298265,1490050800000,Vanoise,Dent Parrachée,Plan de la Gorma - entre les refuges de la Dent Parrachée et de Fond d'Aussois,"b'Declenchement qui a completement surpris un groupe de skieurs aguerris. Neige parfaite, regelee fondant sur quelques centimetres seulement. Deux ""belles plaques"" sont parties juste au dessus d\'eux immediatement apres qu\'ils aient skie l\'une des deux pentes.  Aucune victime. Ouf !<br>\r\nLes couche fragile enfouie sactivent a nouveau avec le redoux, meme si la surface fond et regele.<br>\r\nMerci a Tim, gardien du refuge de Fond d\'Aussois, qui est alle faire quelques photos et nous a avertis !'",W,b'',"Ski touring, downhill",Warming,,,Inconnu,45.279051,6.717493,/attached-files/thumbnails/1490270298265-1490270739161-20170322_084408.JPG,7,False,,1490270926000,2570,2500
1490383357600,1490050800000,Haute Maurienne,Pointe des Buffettes,,"b'Avalanche de grande ampleur partie lors des tirs au Gazex en fin de journee. Le depot a traverse la piste de ski de fond (fermee) pour s\'arreter avant l\'Arc.<br>\r\nPhotos complementaires par Jocelyne et Christian Margueron, ainsi qu\'une video de Paul Blanc <a href=""https://www.facebook.com/paul.blanc.16/videos/1393349210726109/"">ici</a>'",SE,b'',GAZEX,Warming,,Damp,3 - MARQUE,45.360369,7.025253,/attached-files/thumbnails/1490383357600-1490383781588-DSCN1457.JPG,9,False,,1495441433000,3000,1760
1490208088160,1489964400000,Haute Tarentaise,Tignes,Crête de Doumé - Davie,b'Une des nombreuses avalanches de plaques spontanees observees ces jours ci. Avalanche descendue entre 12h30 et 14h00<br>\r\nInclinaison pile entre 30 et 35 dans la zone de depart. <br>\r\nAttention : effet du redoux a redouter ces jours ci ! Declenchements accidentels ou spontanes.',SW,b'',Warming,,,,2 - LIMITE,45.518486,6.946108,/attached-files/thumbnails/1490208088160-1490208454068-IMG_8356.JPG,3,False,,1490259459000,2650,2400
1490037762535,1489964400000,Haute Maurienne,Mont Froid,,"b'Une monstre avalanche de plaque est partie sous mes skis en versant nord /ouest a 2200m sous le sommet du Mont Froid en Haute Maurienne. On a skie trop bas parce que c\'etait bon ( neige degelee en surface) et en traversant pour rejoindre la croupe, j\'ai decouvert une derniere combe a traverser.... mais pas eu le temps de changer de strategie, ca a demarre...<br>\r\nEntree de foret, quelques cembro nains, evidement plus de trente degres a ma droite, mais trop tard.<br>\r\nJ\'ai eu beaucoup de chance, 100m a me debattre et le gros du flux est parti dans la gorge, sans moi...""<br>\r\nQuelques video pedago qui expliquent et illustrent la situation :<br>\r\n<a href=""https://www.youtube.com/watch?v=2NC-XdpwvRs"">couche fragile mouillee 1</a><br>\r\n<a href=""https://www.youtube.com/watch?v=iJ3fUBd5hRE"">couche fragile mouillee 2</a><br>\r\n<a href=""https://www.youtube.com/watch?v=nIKuhqAFP_M"">couche fragile mouillee 3</a>\r\n<br>\r\n<a href=""https://www.upguides.com/fr/blog/safety-matters-part-2-learning-from-our-mistakes"">Lire le recit de Victor, si sincere et instructif</a>'",NW,b'',"Ski touring, downhill",Warming,,,2 - LIMITE,45.242195,6.826887,/attached-files/thumbnails/1490037762535-1490038115211-IMG_5266.JPG,11,False,,1514052982000,2200,0
1489938292227,1489878000000,Haute Maurienne,Pointe des Sarasins,Bosse 2405m au dessus du Lavoir,b'Plaque probablement partie a la faveur du rechauffement et de la 1ere nuit sans bon regel de la periode.',SE,b'',Warming,,,,2 - LIMITE,45.151723,6.627144,/attached-files/thumbnails/1489938292227-1489938601339-P3190017a.JPG,3,False,,1490114962000,2380,2050
1490125967565,1489878000000,Haute Maurienne,Bonneval sur Arc,RD 902 - Fontaine Rouge,,NW,b'',Warming,,,Wet,2 - LIMITE,45.362116,7.041231,,0,True,,1490126404000,2200,1782
1489767354614,1489705200000,Haute Maurienne,Ouille Mouta,,"b""Vaste plaque partie naturellement en tout debut d'apres-midi par dessus une autre plaque, qui etait partie exactement au meme endroit environ 10 jours avant, mais plus petite...""",W,b'',Warming,,,,2 - LIMITE,45.361813,7.07755,/attached-files/thumbnails/1489767354614-1489767753774-IMG_2108.JPG,3,False,,1489859261000,2500,2250
1508235951405,1489705200000,Iran,,,,NE,b'Soft slab',"Ski touring, downhill",,,,Inconnu,0.0,0.0,,0,True,"SNGM, ",1508236473000,3050,0
1508235356853,1489618800000,Lyngen,Rundfjellet,,,N,b'Soft slab',"Ski touring, uphill",,,,3 - MARQUE,0.0,0.0,,0,True,"à distance, SNGM, ",1508235889000,310,0
1489606343743,1489532400000,Tyrol,Jochgrubenkopf,,"b'""Quatre skieurs sont decedes ce mercredi dans une avalanche au Tyrol autrichien. Cette avalanche, qui sest declenchee sur une largeur de 700 metres en contrebas du Jochgrubenkopf (2 453 metres)...""<br>\r\n<a href=""http://www.rts.ch/info/suisse/8477640-un-guide-suisse-sous-enquete-apres-une-avalanche-meurtriere-en-autriche.html"">L\'Autriche a ouvert une enquete penale contre le guide</a>'",N,b'',,,,,2 - LIMITE,47.089954,11.608485,/attached-files/thumbnails/1489606343743-1489690532371-3.JPG,9,False,,1490206774000,2453,1650
1489933365107,1489273200000,Queyras,L'Arpelin,Face nord Arpelin - au dessus de Cervières,"b""Nous avons ete emportes (11 personnes+Un professionnel ) par une coulee dimanche dernier 12 mars vers 15h dans le secteur face nord de lArpenin au dessus de Cervieres.<br>\r\nCa a debute au passage des trois personnes de tete en sortant dun bosquet. Le groupe en raquettes remontait alors sur la croupe nord ouest sous le point cote 2472. C'est eux qui declenchent alors qu'ils montent sur la crete. Ils se sont tous fait emporter jusqu'au plat.\r\nUn blesse leger ( 2 entorses a chaque genoux) tout le monde est reste en surface , 2 personnes a demi ensevelies.\r\n<br> Une autre photo prise le 13/03 par Nicolas Izquierdo""",N,b'',Snowshoe hiker,,,,2 - LIMITE,44.828505,6.738911,/attached-files/thumbnails/1489933365107-1489933733171-unnamed.jpg,3,False,,1490180788000,2500,2340
1508237026677,1489273200000,Lac Baïkal,Rivière Vydrinaya,,,SW,b'',,,Mixed,,Inconnu,0.0,0.0,,0,True,"SNGM, ",1508237576000,0,0
1489941602751,1489186800000,Vosges,Rainkopf,Pferrey,"b""Avalanche constatee le matin du 11/03 dans la combe du Rainkopf. Incertitude sur la date de depart.\r\n<br> Une avalanche a ete observee dans ce secteur le 04/03 (cf photo), il pourrait s'agir de cette avalanche ou d'une sur-avalanche sur ce secteur.""",T,b'',,,,,Inconnu,48.010956,6.983185,/attached-files/thumbnails/1489941602751-1489941851007-unnamed (3).jpg,4,False,,1489942337000,0,0
1489434633796,1489100400000,Vanoise,Sommet de Bellecôte,Petite face nord dite classique,b'Avalanche partie le 10 mars.\r\nMeteo de la veille: redoux et pluie',N,b'',,,,,Inconnu,45.507791,6.770024,/attached-files/thumbnails/1489434633796-1489434919564-20170312_112210.jpg,5,False,,1489435913000,2450,0
1489243442877,1489100400000,Grandes Rousses,Pointes des Ratissières,Entre la Pointe des Ratissières et la Pointe de Pierre Fendue,,NE,b'',,,,,Inconnu,45.141216,6.368423,,0,True,,1489336291000,0,0
1489240956441,1489014000000,Alpes Vaudoises,Pic Chaussy,Face ouest,"b""2 Avalanches du 9 mars : depart 2300m  pour celle de droite et arrivee a 1300m\r\n<br> depart vers 2250m altitude +/-  pour celle de gauche et arrivee a 1300m +/- \r\n<br> Depart spontane par fracture de 1m a 1,20m \r\n<br>Historique d'avalanches connu dans ce secteur.""",T,b'',,,,,3 - MARQUE,46.37724,7.11271,/attached-files/thumbnails/1489240956441-1489242919057-DSCF1010 (1).JPG,1,False,,1489331547000,2300,1300
1489072315204,1489014000000,Vanoise,Aussois,Pointe de Bellecôte - Accès au Col des Hauts,"b""Vaste depart de plaque spontane et inattendu en versant Sud-Sud-Est. Pas de victimes dans ce secteur a l'ecart du domaine skiable, mais pourtant tres frequente. <br>\r\nBel exemple de collaboration spontanee et efficace : alerte par le service des pistes de La Norma (versant en face), transmission de l'information et premieres observations + photos par les secouristes du PGHM de Modane, acheminement rapide sur place par le service des pistes d'Aussois, etc.""",SE,b'',Warming,Snow,,Damp,3 - MARQUE,45.269184,6.745835,/attached-files/thumbnails/1489072315204-1489072799380-IMG_7127.JPG,12,False,,1489076877000,2900,2630
1489319859690,1489014000000,Vanoise,Aiguille du fruit,"Hors piste en pente Nord, à l'est de la point Émilienne","b'""Sur un secteur hors piste frequente de Courchevel, Avalanche declenche  par un skieur,  enseveli puis sorti indemne de l\'avalanche. Acces depuis le telesiege des Creux Noirs. ""'",N,b'',Backcountry skier,,,Soft dry,Inconnu,45.363611,6.627297,/attached-files/thumbnails/1489319859690-1489320110878-IMG_1116.JPG,3,False,,1489320132000,2600,0
1512390841637,1489014000000,Matheysine,Côte Rouge,RD 212C,,E,b'',,,,,Inconnu,44.852323,5.95985,,0,True,,1512391620000,0,1620
1489606094695,1488927600000,Valgrisenche,Pointe de la Plate des Chamois,Au dessus du Refuge Mario Bezzi,"b'Tres vaste plaque partie spontanement entre le 7 et le 8 mars. Refuge atteint au cours de cet episode avalancheux exceptionnellement actif.<br>\r\nLe secteur reste magnifique, et le refuge un depart de rando privilegie.<br>\r\nPhotos complementaires par Pierre Marion.'",NW,b'Slab on glacier',Snow,Wind,Mixed,,Inconnu,45.531179,6.993337,/attached-files/thumbnails/1489606094695-1489606314215-2017-03-11-PHOTO-00001421.jpg,13,False,,1490203353000,3500,2330
1489166107239,1488927600000,Haute Maurienne,Bonneval sur Arc,Le Vallonnet - La Léchette,"b""Enorme avalanche inattendue... Rupture sommitale tres vaste et depot d'une ampleur exceptionnelle.""",E,b'',Avalanche control (from helicopter),,Mixed,,4 - FORT,45.35653,7.059942,/attached-files/thumbnails/1489166107239-1489166750075-20170310_144237.jpg,14,False,,1489303482000,2400,2080
1489005073007,1488927600000,,Dent de Salentin,Van d'en Haut - lieu dit Les Perrons - Commune de Salvan,"b""Vaste avalanche spontanee qui est venu endommager une quinzaine de maisons dans ce hameau  non habite en hiver. Voir la video sur le lien suivant.<br>\r\nL'avalanche sest abattue ce mercredi vers 8h20 sur le hameau de Van dEn Haut, sur le territoire de la commune de Salvan sans faire de victimes. La neige a souffle ou enseveli une quinzaine de constructions dans la partie haute de ce village situe au fond du Vallon de Van, sous la Dent du Salentin et au pied du Barrage de Salanfe. Cette avalanche aerosol est remontee sur plus de 100m l'autre cote du versant.\r\n<br>\r\nUne colonne de secours sest rendue rapidement sur place avec des chiens davalanche a la recherche deventuelles victimes. Des recherches qui nont donne aucun resultat. Selon les premieres constatations faites sur place, lavalanche longue de 300 a 400 metres est partie du lieu dit Les Perrons a une altitude de 2200 metres. Elle a traverse le Vallon de Van et a completement souffle, endommage ou enseveli plusieurs constructions. Elle a par contre epargne la petite chapelle egalement situee dans cette partie haute du hameau. Par mesure de precaution, la route du Vallon de Van a ete fermee a la circulation avant Van dEn Bas.""",N,b'',,,,,3 - MARQUE,46.134722,7.000203,/attached-files/thumbnails/1489005073007-1489005557875-01.JPG,4,False,,1489158486000,2100,0
